Product Name,Product Price,Old Price,Product Cat,Time Added,Source,Product URL,Brand
Boom MP UL Alternate 2026 Tour racket unstrung,£169.90,£190.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-boom-mp-ul-alternate-2026-tour-racket-unstrung-P0000001851001,HEAD
Blade 100L V9,£147.90,£208.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-100l-v9-00707004259000-en,Wilson
Q+5 Allround racket unstrung,£185.90,£234.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/prokennex-q5-allround-racket-unstrung-P0000006570301,PROKENNEX
Fire 300 Tour racket unstrung,£156.90,£216.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-fire-300-tour-racket-unstrung-P0000002010901,Tecnifibre
Fire 285 Tour racket strung,£139.90,£199.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/tecnifibre-fire-285-tour-racket-strung-P0000002010601,Tecnifibre
Roland Garros Elite 26 Junior racket Strung,£52.90,£70.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-roland-garros-elite-26-junior-racket-strung-00707604318000,Wilson
Boom Elite 2026 Allround racket Strung,£97.90,£130.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-boom-elite-2026-allround-racket-strung-P0000001853101,HEAD
Boost Aero Pink Tour racket unstrung,£67.90,£95.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-boost-aero-pink-tour-racket-unstrung-00907603229000,Babolat
VCORE 98 (2026) Tour racket unstrung,£269.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-vcore-98-2026-tour-racket-unstrung-P0000004730901,Yonex
Radical Pro Tour racket Strung,£119.90,£259.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-radical-pro-tour-racket-strung-00607204596000,HEAD
Percept 100 (300g),£198.90,£269.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-percept-100-300g-01907101987000-en,Yonex
VCORE 100L (2026) Tour racket unstrung,£251.90,,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/yonex-vcore-100l-2026-tour-racket-unstrung-P0000004730601,Yonex
Blade 98S V9,£173.90,£251.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-98s-v9-00706604026000-en,Wilson
Radical MP 2025,£169.90,£230.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-radical-mp-2025-00607504503000-en,HEAD
Clash 100 Pro V3.0,£166.90,£224.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-clash-100-pro-v30-00707504146000-en,Wilson
Aero Jr. Junior racket Strung,£49.90,£69.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-aero-jr-junior-racket-strung-00907603233000,Babolat
Pure Strike 16x19,£149.90,£234.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-pure-strike-16x19-00907103160000-en,Babolat
Speed MP 2022 Tour racket strung,£152.90,£251.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-speed-mp-2022-tour-racket-strung-00606904468000,HEAD
Blade 98L V9 Tour racket unstrung,£148.90,£251.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-blade-98l-v9-tour-racket-unstrung-00706704140000,Wilson
Graphene XT Extreme MPA Tour racket strung,£107.90,£224.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/head-graphene-xt-extreme-mpa-tour-racket-strung-00606804444000,HEAD
Burn Burn 100 ULS V6.0 Tour racket Strung,£98.90,£140.00,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-burn-burn-100-uls-v60-tour-racket-strung-00707604300000,Wilson
Carlitos Jr 19 Junior racket Strung,£23.90,£34.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-carlitos-jr-19-junior-racket-strung-00907603235000,Babolat
Carlitos Jr 21 Junior racket Strung,£24.90,£34.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/babolat-carlitos-jr-21-junior-racket-strung-00907603236000,Babolat
Hyper 2.3  Comfort rackets strung,£75.90,£209.90,Tennis Rackets,2026-09-08 10:39:32,Tennis Point,https://www.tennis-point.co.uk/products/wilson-hyper-23-comfort-rackets-strung-00704603419000,Wilson
